AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,JOU_RATING_VHB,JOU_RATING_SCIMAGO,UPDATED,PUB_AUTHORS_LIST
Holger Becker,The ‘Membership Value’ of German Co-operative Banks: A Comparison with Concepts of Shareholder and Stakeholder Value,2000,"Becker, Holger",ContributionBookEdited,,,DOI: https://doi.org/10.1057/9780333981740_9,,,,,['Holger Becker']
Frank Borowicz,Konvergenz und Wettbewerb im Mobilfunk:,2000,"Borowicz, Frank; Scherm, E.",UnpublishedWork,,,,,,,,"['Frank Borowicz', 'E. Scherm']"
Frank Borowicz,Mobile E-Commerce,2000,"Borowicz, Frank; Scherm, E.",JournalArticle,,,,,,,,"['Frank Borowicz', 'E. Scherm']"
Dietmar Ratz,A Posteriori Direction Selection Rules for Interval Optimization Methods,2000,"Csendes, Tibor; Klatte, Rudi; Ratz, Dietmar",JournalArticle,,,,,,,,"['Tibor Csendes', 'Rudi Klatte', 'Dietmar Ratz']"
Thomas Haalboom,Phase equilibria of Cu-In-Se I. Stable states and nonequilibrium states of the In2Se3-Cu2Se subsystem,2000,"Haalboom, Thomas; Ernst, Frank; Gödecke, Tilo",JournalArticle,,,,,,,,"['Thomas Haalboom', 'Frank Ernst', 'Tilo Gödecke']"
Thomas Haalboom,Phase equilibria of Cu-In-Se. II. The In-In(sub 2)Se(sub 3)-Cu(sub 2)Se-Cu subsystem,2000,"Haalboom, Thomas; Ernst, Frank; Gödecke, Tilo",JournalArticle,,,,,,,,"['Thomas Haalboom', 'Frank Ernst', 'Tilo Gödecke']"
Thomas Haalboom,Phase equilibria of Cu-In-Se. III. The In(sub 2)Se(sub 3)-Se-Cu(sub 2)Se subsystem,2000,"Haalboom, Thomas; Ernst, Frank; Gödecke, Tilo",JournalArticle,,,,,,,,"['Thomas Haalboom', 'Frank Ernst', 'Tilo Gödecke']"
Dietmar Ratz,Lehrbuch PASCAL XSC - Sprache des numerischen Programmierens,2000,"Klatte, Rudi; Kulisch, Ulrich; Neaga, Michael; Ratz, Dietmar; Ullrich, Christian",Book,DMK-Verlag,,,,,,,"['Rudi Klatte', 'Ulrich Kulisch', 'Michael Neaga', 'Dietmar Ratz', 'Christian Ullrich']"
Holger Becker,Die Förderqualität im Wertpapieranlagegeschäft der Genossenschaftsbanken,1999,"Becker, Holger",Book,Raiffeisen/Schulze-Delitzsch-Stiftung Bayerischer Genossenschaften,,,,,,,['Holger Becker']
Holger Becker,Kostenloses Girokonto: Nulltarif – Null-Service?,1999,"Becker, Holger",JournalArticle,,,,,,,,['Holger Becker']
Holger Becker,Katastrophen- und Wetterderivate,1999,"Becker, Holger; Bracht, Andrea",Book,"Bank-Verl., Orac",,,,,,,"['Holger Becker', 'Andrea Bracht']"
Holger Becker,Internationale Finanzmärkte im Wandel,1999,"Becker, Holger",ContributionBookEdited,,,DOI: https://doi.org/10.1007/978-3-322-84422-4_2,,,,,['Holger Becker']
Holger Becker,Verbriefte Versicherungsrisiken – Cat Derivatives (Teil I),1999,"Becker, Holger; Hörter, Steffen",JournalArticle,,,,,,,,"['Holger Becker', 'Steffen Hörter']"
Holger Becker,Verbriefte Versicherungsrisiken – Cat Derivatives (Teil II),1999,"Becker, Holger; Hörter, Steffen",JournalArticle,,,,,,,,"['Holger Becker', 'Steffen Hörter']"
Holger Becker,Gesamtbanksteuerung und Qualitätsmanagement,1999,"Becker, Holger; Wagner, Andreas",JournalArticle,,,,,,,,"['Holger Becker', 'Andreas Wagner']"
Holger Becker,Australien,1999,"Becker, Holger",ContributionBookEdited,,,,,,,,['Holger Becker']
,"Evaluation of confidence measures for language identification EUROSPEECH 1999, Budapest, Hungary, September 5-9, 1999",1999,"Berkling, Kay; Reynolds, Douglas A.; Zissman, Marc A.",ContributionConferenceProceedings,,,,,,,,"['Kay Berkling', 'Douglas A. Reynolds', 'Marc A. Zissman']"
Frank Borowicz,Markteintritt in der Volksrepublik China. Eine empirische Analyse des Markteintrittsverhaltens mittelständischer Unternehmen im Raum südliches Westfalen,1999,"Borowicz, Frank; Scherm, E.",UnpublishedWork,,,,,,,,"['Frank Borowicz', 'E. Scherm']"
Frank Borowicz,Are Standards necessary in future markets? How to forecast the need in standardization,1999,"Borowicz, Frank",ContributionConferenceProceedings,,,,,,,,['Frank Borowicz']
Frank Borowicz,Planung III: Operative Planung,,"Borowicz, Frank; Scherm, Ewald",Unknown,,,,,,,,"['Frank Borowicz', 'Ewald Scherm']"
Thomas Haalboom,"Phase segregation, Cu migration and junction formation in Cu(In, Ga)Se 2",1999,"Herberholz, Rainer; Rau, Uwe; Schock, Hans-Werner; Haalboom, Thomas; Gödecke, Tilo; Ernst, Frank; Beilharz, C.; Benz, Klaus-Werner; Cahen, David",JournalArticle,,,DOI: https://doi.org/10.1051/epjap:1999162,,,,,"['Rainer Herberholz', 'Uwe Rau', 'Hans-Werner Schock', 'Thomas Haalboom', 'Tilo Gödecke', 'Frank Ernst', 'C. Beilharz', 'Klaus-Werner Benz', 'David Cahen']"
,Proceedings of the IWSR Second Interdisciplinary Workshop on Standardization Research,1999,,ConferenceProceedings,,,,,,,,['']
Dietmar Ratz,A Nonsmooth Global Optimization Technique Using Slopes: - The One-Dimensional Case,1999,"Ratz, Dietmar",JournalArticle,,,,,,,,['Dietmar Ratz']
Dietmar Ratz,Globale Optimierung nichtdifferenzierbarer Funktionen unter Einsatz von Intervallsteigungen,1999,"Ratz, Dietmar",JournalArticle,,,,,,,,['Dietmar Ratz']
Christiane Weiland,Die Wirkung bankaufsichtlicher Eigenkapitalanforderungen,1999,"Weiland, Christiane",Book,Deutscher Universitätsverlag,,DOI: https://external.dandelon.com/download/attachments/dandelon/ids/CH001478DBEB948D7F21AC1257562004D8F83.pdf,,,,,['Christiane Weiland']
Holger Becker,Risikomanagement mit „Wetter-Derivaten“? – Finanzinnovationen für das Hedging exogener Geschäftsrisiken,1998,"Becker, Holger; Hörter, Steffen",JournalArticle,,,,,,,,"['Holger Becker', 'Steffen Hörter']"
Holger Becker,"Innovative Termingeschäfte als Instrumente zur Absicherung exogener Geschäftsrisiken – Theorie, Anwendungsmöglichkeiten, Probleme",1998,"Becker, Holger; Hörter, Steffen",JournalArticle,,,,,,,,"['Holger Becker', 'Steffen Hörter']"
,"Improving accent identification through knowledge of English syllable structure The 7th Australian International Speech Science and Technology Conference, Sydney Convention Centre, Sydney, Australia, 30th November - 4th December 1998",1998,"Berkling, Kay; Zissman, Marc A.; Vonwiller, Julie; Cleirigh, Christopher",ContributionConferenceProceedings,,,,,,,,"['Kay Berkling', 'Marc A. Zissman', 'Julie Vonwiller', 'Christopher Cleirigh']"
Thomas Haalboom,Stable and metastable phase equilibria of the In-Se system,1998,"Gödecke, Tilo; Haalboom, Thomas; Sommer, Ferdinand",JournalArticle,,,,,,,,"['Tilo Gödecke', 'Thomas Haalboom', 'Ferdinand Sommer']"
Thomas Haalboom,Phase relations and microstructure in bulk materials and thin films of the ternary system Cu-In-Se Ternary and Multinary Compounds,1998,"Haalboom, Thomas; Gödecke, Tilo; Ernst, Frank; Ruehle, Marisa.; Herberholz, Rainer; Schock, Hans-Werner; Beilharz, C.; Benz, Klaus-Werner",JournalArticle,,,,,,,,"['Thomas Haalboom', 'Tilo Gödecke', 'Frank Ernst', 'Marisa. Ruehle', 'Rainer Herberholz', 'Hans-Werner Schock', 'C. Beilharz', 'Klaus-Werner Benz']"
Thomas Haalboom,New aspects of phase segregation and junction formation in CuInSe2,1998,"Herberholz, Rainer; Schock, Hans-Werner; Rau, Uwe; Werner, Juergen-Heinz; Haalboom, Thomas; Godecke, T.; Ernst, Frank; Beilharz, C.; Benz, K. W.; Cahen, David",ContributionConferenceProceedings,,,DOI: https://doi.org/10.1109/PVSC.1997.654093,,,,,"['Rainer Herberholz', 'Hans-Werner Schock', 'Uwe Rau', 'Juergen-Heinz Werner', 'Thomas Haalboom', 'T. Godecke', 'Frank Ernst', 'C. Beilharz', 'K. W. Benz', 'David Cahen']"
Dietmar Ratz,A Survey of PASCAL-XSC and a Language Reference Supplement on Dynamic and Flexible Arrays,1998,"Januschke, Peter; Ratz, Dietmar",Book,Universität Karlsruhe (TH),,,,,,,"['Peter Januschke', 'Dietmar Ratz']"
Dietmar Ratz,Automatic Slope Computation and its Application in Nonsmooth Global Optimization,1998,"Ratz, Dietmar",Book,Shaker-Verlag,,,,,,,['Dietmar Ratz']
Holger Becker,Das Dimensionen-Modell und die Gesellschaftsorientierung der Banken,1997,"Becker, Holger",ContributionBookEdited,,,,,,,,['Holger Becker']
,ERBUS - towards a knowledge management system for designers,1997,"Daniel, Manfred; Decker, Stefan; Studer, Rudi",ContributionConferenceProceedings,,,,,,,,"['Manfred Daniel', 'Stefan Decker', 'Rudi Studer']"
,An enterprise reference scheme for integrating model based knowledge engineering and enterprise modelling,1997,"Decker, Stefan; Daniel, Manfred; Erdmann, Michael; Studer, Rudi",ContributionBookEdited,,,DOI: https://doi.org/10.1007/BFb0026779,,,,,"['Stefan Decker', 'Manfred Daniel', 'Michael Erdmann', 'Rudi Studer']"
Dietmar Ratz,Praktische Realisierung und Test eines Verifikationsverfahrens zur L¨osung globaler Optimierungsprobleme mit Ungleichungsnebenbedingungen,1997,"Goos, Astrid; Ratz, Dietmar",Book,,,,,,,,"['Astrid Goos', 'Dietmar Ratz']"
Thomas Haalboom,Phase and Interface Stability Issues in Chalcopyrite-Based Thin Film Solar Cells,1997,"Guillemoles, Jean-Francois; Haalboom, Thomas; Gödecke, Tilo; Ernst, Frank; Cahen, David",JournalArticle,,,DOI: https://doi.org/10.1557/PROC-485-127,,,,,"['Jean-Francois Guillemoles', 'Thomas Haalboom', 'Tilo Gödecke', 'Frank Ernst', 'David Cahen']"
Thomas Haalboom,Performance and Defects in Cu In Ga Se~2 Based Heterojunctions - Technische Informationsbibliothek (TIB),1997,"Herberholz, Rainer; Braunger, D.; Schock, Hans-Werner; Haalboom, Thomas",ContributionBookEdited,,,,,,,,"['Rainer Herberholz', 'D. Braunger', 'Hans-Werner Schock', 'Thomas Haalboom']"
Dietmar Ratz,Improving the efficiency of a nonlinear-system-solver using a componentwise Newton method,1997,"Herbort, Stefan; Ratz, Dietmar",Book,Universität Karlsruhe (TH),,DOI: https://doi.org/10.5445/IR/68197,,,,,"['Stefan Herbort', 'Dietmar Ratz']"
Dietmar Ratz,PASCAL XSC Sprachbeschreibung mit Beispielen,1997,"Klatte, Rudi; Kulisch, Ulrich; Neaga, Michael; Ratz, Dietmar; Ullrich, Christian",Book,,,,,,,,"['Rudi Klatte', 'Ulrich Kulisch', 'Michael Neaga', 'Dietmar Ratz', 'Christian Ullrich']"
Christian Möbius,Optimale Finanzplanung von selbstgenutztem Wohneigentum,1997,"Möbius, Christian",Book,Deutscher Universitätsverlag,,,,,,,['Christian Möbius']
Dietmar Ratz,Subdivision Direction Selection in Interval Methods for Global Optimization,1997,"Ratz, Dietmar; Csendes, Tibor",JournalArticle,,,,,,,,"['Dietmar Ratz', 'Tibor Csendes']"
Dietmar Ratz,New Results on Gap-Treating Techniques in Extended Interval Newton Gauss-Seidel Steps for Global Optimization,1997,"Ratz, Dietmar",ContributionBookEdited,,,,,,,,['Dietmar Ratz']
Dietmar Ratz,An Optimized Interval Slope Arithmetic and its Application,1997,"Ratz, Dietmar",Book,Universität Karlsruhe (TH),,DOI: https://doi.org/10.5445/IR/67897,,,,,['Dietmar Ratz']
Jürgen Vollmer,Analyse und Transformation kontrollflußparalleler Programme,1997,"Vollmer, Jürgen",Book,Universität Karlsruhe (TH),,,,,,,['Jürgen Vollmer']
,"Language identification with inaccurate string matching PA, USA, October 3-6, 1996",1996,"Berkling, Kay; Barnard, Etienne",ContributionConferenceProceedings,,,,,,,,"['Kay Berkling', 'Etienne Barnard']"
Dietmar Ratz,A Review of Subdivision Direction Selection in Interval Methods for Global Optimization,1996,"Ratz, Dietmar; Csendes, Tibor",JournalArticle,,,,,,,,"['Dietmar Ratz', 'Tibor Csendes']"
Dietmar Ratz,Improved Techniques for Gap-Treating and Box-Splitting in Interval Newton GaussSeidel Steps for Global Optimization with Validation,1996,"Ratz, Dietmar",JournalArticle,,,,,,,,['Dietmar Ratz']
Dietmar Ratz,On Branching Rules in Second-Order Branch-and-Bound Methods for Global Optimization,1996,"Ratz, Dietmar",ContributionBookEdited,,,,,,,,['Dietmar Ratz']
Dietmar Ratz,Inclusion Isotone Extended Interval Arithmetic,1996,"Ratz, Dietmar",UnpublishedWork,,,,,,,,['Dietmar Ratz']
Thomas Haalboom,Coexistence of dot and wire-like structures of CdS embedded in a polymer,1996,"Sperling, V.; Woggon, U.; Lohde, A.; Haalboom, Thomas",JournalArticle,,,,,,,,"['V. Sperling', 'U. Woggon', 'A. Lohde', 'Thomas Haalboom']"
Jürgen Vollmer,Parallelism for free.,1996,"Vollmer, Jürgen; Knoop, Jens; Steffen, Bernhard",JournalArticle,,,,,,,,"['Jürgen Vollmer', 'Jens Knoop', 'Bernhard Steffen']"
Jürgen Vollmer,"MOBIL(-P), intermediate compiler languages for (explicit parallel) imperative languages",1996,"Vollmer, Jürgen; Schroeer, Friedrich-Wilhelm",Book,,,,,,,,"['Jürgen Vollmer', 'Friedrich-Wilhelm Schroeer']"
,"Theoretical error prediction for a language identification system using optimal phoneme clustering EUROSPEECH 1995, Madrid, Spain, September 18-21, 1995",1995,"Berkling, Kay; Barnard, Etienne",ContributionConferenceProceedings,,,,,,,,"['Kay Berkling', 'Etienne Barnard']"
Dietmar Ratz,On the Selection of Subdivision Directions in Interval Branch-and-Bound Methods for Global Optimization,1995,"Csendes, Tibor; Ratz, Dietmar",JournalArticle,,,,,,,,"['Tibor Csendes', 'Dietmar Ratz']"
Dietmar Ratz,C++ Toolbox for Verified Computing I - Basic Numerical Problems,1995,"Hammer, Rolf; Hocks, Matthias; Kulisch, Ulrich; Ratz, Dietmar",Book,Springer-Verlag,,,,,,,"['Rolf Hammer', 'Matthias Hocks', 'Ulrich Kulisch', 'Dietmar Ratz']"
Dietmar Ratz,A Combined Method for Enclosing All Solutions of Nonlinear Systems of Polynomial Equations,1995,"Jäger, Christine; Ratz, Dietmar",JournalArticle,,,,,,,,"['Christine Jäger', 'Dietmar Ratz']"
Dietmar Ratz,Ein kombiniertes Verfahren zur Einschließung aller Lösungen eines nichtlinearen Systems von algebraischen Gleichungen,1995,"Jäger, Christine; Ratz, Dietmar",JournalArticle,,,DOI: https://doi.org/10.5445/IR/154895,,,,,"['Christine Jäger', 'Dietmar Ratz']"
Dietmar Ratz,Globale Optimierung mit Ergebnisverifikation,1995,"Ratz, Dietmar",JournalArticle,,,,,,,,['Dietmar Ratz']
Jürgen Vollmer,Data flow analysis of parallel programs,1995,"Vollmer, Jürgen",Book,Universität Karlsruhe (TH),,DOI: https://doi.org/10.5445/IR/34695,,,,,['Jürgen Vollmer']
Jürgen Vollmer,Optimal code motion for parallel programs,1995,"Vollmer, Jürgen; Knoop, Jens; Steffen, Bernhard",JournalArticle,,,,,,,,"['Jürgen Vollmer', 'Jens Knoop', 'Bernhard Steffen']"
Jürgen Vollmer,Data flow analysis of parallel programs,1995,"Vollmer, Jürgen",ContributionConferenceProceedings,,,,,,,,['Jürgen Vollmer']
Jürgen Vollmer,Optimal code motion for parallel programs,1995,"Vollmer, Jürgen; Knoop, Jens; Steffen, Bernhard",ContributionConferenceProceedings,,,,,,,,"['Jürgen Vollmer', 'Jens Knoop', 'Bernhard Steffen']"
Jürgen Vollmer,Parallelism for free,1995,"Vollmer, Jürgen; Knoop, Jens; Steffen, Bernhard",ContributionConferenceProceedings,,,,,,,,"['Jürgen Vollmer', 'Jens Knoop', 'Bernhard Steffen']"
,"Analysis of phoneme-based features for language identification Speech and Signal Processing, Adelaide, South Australia, Australia, April 19-22, 1994",1994,"Berkling, Kay; Arai, Takayuki; Barnard, Etienne",ContributionConferenceProceedings,,,DOI: http://dx.doi.org/10.1109/ICASSP.1994.389298,,,,,"['Kay Berkling', 'Takayuki Arai', 'Etienne Barnard']"
,Language identification of six languages based on a common set of broad phonemes,1994,"Berkling, Kay; Barnard, Etienne",ContributionConferenceProceedings,,,,,,,,"['Kay Berkling', 'Etienne Barnard']"
,Expertensysteme – Von der Technikfolgenabschätzung über die Gestaltungsforschung zur Vermarktung?,1994,"Daniel, Manfred",JournalArticle,,,,,,,,['Manfred Daniel']
,Informations- und Kommunikationstechnologien – Ausgewählte Technology Assessments des OTA – Eine Auswertung von sieben OTA-Studien,1994,"Daniel, Manfred; Fieguth, Gert; Seidel, Gabriele; Wingert, B.",UnpublishedWork,,,,,,,,"['Manfred Daniel', 'Gert Fieguth', 'Gabriele Seidel', 'B. Wingert']"
Dietmar Ratz,Box-Splitting Strategies for the Interval Gauss-Seidel Step in a Global Optimization Method,1994,"Ratz, Dietmar",JournalArticle,,,,,,,,['Dietmar Ratz']
Jürgen Vollmer,Dataflow equations for parallel programs that share memory,1994,"Vollmer, Jürgen",UnpublishedWork,,,DOI: https://doi.org/10.5445/IR/369696,,,,,['Jürgen Vollmer']
Jürgen Vollmer,Parallelism for free: Efficient and Optimal Bitvector Analysis for Parallel Programs,1994,"Vollmer, Jürgen; Knoop, Jens; Steffen, Bernhard",UnpublishedWork,,,,,,,,"['Jürgen Vollmer', 'Jens Knoop', 'Bernhard Steffen']"
Michael Bauer,Induced ferrielectricity in chlorapatite,1993,"Bauer, Michael; Klee, Wilfrid E.",JournalArticle,,,DOI: https://doi.org/10.1524/zkri.1993.206.Part-1.15,,,,,"['Michael Bauer', 'Wilfrid E. Klee']"
Michael Bauer,The monoclinic-hexagonal phase transition in chloraphatite,1993,"Bauer, Michael; Klee, Wilfrid E.",JournalArticle,,,DOI: https://doi.org/10.1127/ejm/5/2/0307,,,,,"['Michael Bauer', 'Wilfrid E. Klee']"
,Computerunterstütztes Problemlösen und Verbesserung der Wissenskommunikation als humanorientierte Gestaltungsaufgaben,1993,"Daniel, Manfred; Fieguth, Gert",ContributionBookEdited,,,DOI: https://doi.org/10.1007/978-3-663-01087-6_33,,,,,"['Manfred Daniel', 'Gert Fieguth']"
,Entwicklung von Methoden zur Ermittlung der Gestaltungsanforderungen an expertensystemgestützte Arbeitssysteme,1993,"Daniel, Manfred; Fieguth, Gert",UnpublishedWork,,,,,,,,"['Manfred Daniel', 'Gert Fieguth']"
,"Künstliche Intelligenz, Expertensysteme",1993,"Daniel, Manfred; Striebel, Dieter",Book,VS Verlag für Sozialwissenschaften,,DOI: http://dx.doi.org/10.1007/978-3-322-94197-8,,,,,"['Manfred Daniel', 'Dieter Striebel']"
Dietmar Ratz,Numerical Toolbox for Verified Computing I - Basic Numerical Problems.,1993,"Hammer, Rolf; Hocks, Matthias; Kulisch, Ulrich; Ratz, Dietmar",Book,Springer-Verlag,,,,,,,"['Rolf Hammer', 'Matthias Hocks', 'Ulrich Kulisch', 'Dietmar Ratz']"
Dietmar Ratz,PASCAL-XSC - New Concepts for Scientific Computation and Numerical Data Processing,1993,"Hammer, Rolf; Neaga, Michael; Ratz, Dietmar",ContributionBookEdited,,,,,,,,"['Rolf Hammer', 'Michael Neaga', 'Dietmar Ratz']"
Christian Möbius,Investitions- und Finanzplanung,1993,"Kruschwitz, Lutz; Decker, Rolf O. A.; Möbius, Christian",Book,Gabler Verlag,,DOI: http://dx.doi.org/10.1007/978-3-322-82527-8,,,,,"['Lutz Kruschwitz', 'Rolf O. A. Decker', 'Christian Möbius']"
,"A comparison of approaches to automatic language identification using telephone speech EUROSPEECH 1993, Berlin, Germany, September 22-25, 1993",1993,"Muthusamy, Yeshwant K.; Berkling, Kay; Arai, Takayuki; Cole, Ronald; Barnard, Etienne",ContributionConferenceProceedings,,,,,,,,"['Yeshwant K. Muthusamy', 'Kay Berkling', 'Takayuki Arai', 'Ronald Cole', 'Etienne Barnard']"
,Erfolgsfaktoren für die Anwendung lernförderlicher Expertensysteme,1993,"Seidel, Gabriele; Striebel, Dieter; Daniel, Manfred",ContributionBookEdited,,,DOI: https://doi.org/10.1007/978-3-663-01087-6_28,,,,,"['Gabriele Seidel', 'Dieter Striebel', 'Manfred Daniel']"
Jürgen Vollmer,Die Programmiersprache Modula-P,1993,"Vollmer, Jürgen",ContributionConferenceProceedings,,,,,,,,['Jürgen Vollmer']
Dietmar Ratz,PASCAL XSC Language Reference with Examples,1992,"Klatte, Rudi; Kulisch, Ulrich; Neaga, Michael; Ratz, Dietmar; Ullrich, Christian",Book,Springer-Verlag,,,,,,,"['Rudi Klatte', 'Ulrich Kulisch', 'Michael Neaga', 'Dietmar Ratz', 'Christian Ullrich']"
Dietmar Ratz,An Inclusion Algorithm for Global Optimization in a Portable PASCAL-XSC Implementation,1992,"Ratz, Dietmar",ContributionBookEdited,,,,,,,,['Dietmar Ratz']
Dietmar Ratz,Automatische Ergebnisverifikation bei globalen Optimierungsproblemen,1992,"Ratz, Dietmar",Book,Universität Karlsruhe (TH),,DOI: https://publikationen.bibliothek.kit.edu/41092/3082,,,,,['Dietmar Ratz']
Jürgen Vollmer,Modula-P.,1992,"Vollmer, Jürgen",ContributionConferenceProceedings,,,,,,,,['Jürgen Vollmer']
Jürgen Vollmer,"Modula - P, a language for parallel programming: Definition and implementation on a transputer network",1992,"Vollmer, Jürgen; Hoffart, Ralf",ContributionConferenceProceedings,,,,,,,,"['Jürgen Vollmer', 'Ralf Hoffart']"
,Social Impact of Expert Systems Application in Enterprises,1991,"Daniel, Manfred",ContributionConferenceProceedings,,,,,,,,['Manfred Daniel']
Angela Diehl-Becker,Personal-Effectiveness-Trainings für Frauen,1991,"Diehl-Becker, Angela",Book,Hogrefe,,,,,,,['Angela Diehl-Becker']
Dietmar Ratz,PASCAL-XSC - A New Language for Scientific Computing,1991,"Hammer, Rolf; Neaga, Michael; Ratz, Dietmar; Shiriaev, D.",JournalArticle,,,,,,,,"['Rolf Hammer', 'Michael Neaga', 'Dietmar Ratz', 'D. Shiriaev']"
Dietmar Ratz,PASCAL XSC Sprachbeschreibung mit Beispielen,1991,"Klatte, Rudi; Kulisch, Ulrich; Neaga, Michael; Ratz, Dietmar; Ullrich, Christian",Book,Springer-Verlag,,DOI: https://doi.org/10.1007/978-3-662-09214-9,,,,,"['Rudi Klatte', 'Ulrich Kulisch', 'Michael Neaga', 'Dietmar Ratz', 'Christian Ullrich']"
Jürgen Vollmer,The compiler construction system GENTLE,1991,"Vollmer, Jürgen",UnpublishedWork,,,,,,,,['Jürgen Vollmer']
Jürgen Vollmer,Experiences with Gentle.,1991,"Vollmer, Jürgen",ContributionConferenceProceedings,,,,,,,,['Jürgen Vollmer']
Jürgen Vollmer,Modula-P,1991,"Vollmer, Jürgen; Dietrich, Roland",ContributionUnpublishedWork,,,,,,,,"['Jürgen Vollmer', 'Roland Dietrich']"
Dietmar Ratz,Programmierpraktikum mit PASCAL-SC,1990,"Ratz, Dietmar",JournalArticle,,,,,,,,['Dietmar Ratz']
