AUTHOR_NAME,JOU_RATING_SCIMAGO,JOU_RATING_VHB,PUB_AUTHORS,PUB_CITATIONS,PUB_DOI,PUB_ISBN,PUB_NUMBER_AUTHORS,PUB_PUBLISHER,PUB_TITLE,PUB_TYPE,PUB_YEAR,SITE,UPDATED,YEAR_STORED
Stefan Zink,133.0,C,"['A Koch', ' S Zink', ' H Singer']",213.0,,,3, European heart journal,B-type natriuretic peptide in paediatric patients with congenital heart disease,,2006.0,ravensburg,2022-03-19,2022
Stefan Zink,99.0,,"['K Kayser', ' S Zink', ' T Schneider', ' H Dienemann', ' S André…']",207.0,,,5, Virchows Archiv,"Benign metastasizing leiomyoma of the uterus: documentation of clinical, immunohistochemical and lectin-histochemical data of ten cases",,2000.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,D,"['R Rauch', ' M Hofbeck', ' C Zweier', ' A Koch…']",153.0,,,4, Journal of medical …,Comprehensive genotype–phenotype analysis in 230 patients with tetralogy of Fallot,,2010.0,ravensburg,2022-03-19,2022
Stefan Zink,186.0,B,"['P Harms', ' S Zink']",155.0,,,2, European Journal of Political Economy,Limits to redistribution in a democracy: a survey,,2003.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,D,"['A Rauch', ' S Zink', ' C Zweier', ' CT Thiel', ' A Koch…']",138.0,,,5, Journal of Medical …,Systematic assessment of atypical deletions reveals genotype–phenotype correlation in 22q11. 2,,2005.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,C,"['R Rauch', ' A Rauch', ' A Koch', ' S Zink', ' R Kaulitz…']",85.0,,,5, European journal of …,Laterality of the aortic arch and anomalies of the subclavian artery—reliable indicators for 22q11. 2 deletion syndromes?,,2004.0,ravensburg,2022-03-19,2022
Stefan Zink,93.0,C,"['S Zink', ' G Kayser', ' HJ Gabius…']",110.0,,,3, European journal of cardio …,"Survival, disease-free interval, and associated tumor features in patients with colon/rectal carcinomas and their resected intra-pulmonary metastases",,2001.0,ravensburg,2022-03-19,2022
Stefan Zink,93.0,C,"['AME Koch', ' S Zink', ' H Singer…']",65.0,,,3, European journal of heart …,B‐type natriuretic peptide levels in patients with functionally univentricular hearts after total cavopulmonary connection,,2008.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,D,"['A Koch', ' T Kitzsteiner', ' S Zink', ' R Cesnjevar…']",63.0,,,4, International journal of …,Impact of cardiac surgery on plasma levels of B-type natriuretic peptide in children with congenital heart disease,,2007.0,ravensburg,2022-03-19,2022
Stefan Zink,,,"['NM Jobst', ' A Hoffmann', ' A Klein', ' S Zink…']",8.0,,,4, …,Ternary Cathode Blend Electrodes for Environmentally Friendly Lithium‐Ion Batteries,,2020.0,ravensburg,2022-03-19,2022
Stefan Zink,63.0,,"['AME Koch', ' S Zink', ' H Singer']",50.0,,,3, Cardiology,B-type natriuretic peptide in patients with systemic right ventricle,,2008.0,ravensburg,2022-03-19,2022
Stefan Zink,171.0,,"['S Zink', ' FA Moura', ' PA da Silva Autreto…']",18.0,,,3, Physical Chemistry …,Virtually imprinted polymers (VIPs): understanding molecularly templated materials via molecular dynamics simulations,,2018.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,D,"['AME Koch', ' S Zink', ' M Glöckler', ' T Seeliger…']",39.0,,,4, International journal of …,Plasma levels of B-type natriuretic peptide in patients with tetralogy of Fallot after surgical repair,,2010.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,C,"['K Kayser', ' G Böhm', ' S Blum', ' M Beyer…']",48.0,,,4, The Journal of …,Glyco‐and immunohistochemical refinement of the differential diagnosis between mesothelioma and metastatic carcinoma and survival analysis of patients,,2001.0,ravensburg,2022-03-19,2022
Stefan Zink,171.0,,"['S Zink', ' FA Moura', ' PA da Silva Autreto…']",15.0,,,3, Physical Chemistry …,Efficient prediction of suitable functional monomers for molecular imprinting via local density of states calculations,,2018.0,ravensburg,2022-03-19,2022
Stefan Zink,,,"['AME Koch', ' M Rauh', ' S Zink', ' H Singer']",41.0,,,4, Acta Paediatrica,Decreasing ratio of plasma N‐terminal pro‐B‐type natriuretic peptide and B‐type natriuretic peptide according to age,,2006.0,ravensburg,2022-03-19,2022
Stefan Zink,88.0,,"['K Kayser', ' S Zink', ' S André', ' MP Schüring', ' E Hecker…']",36.0,,,5, Apmis,"Primary colorectal carcinomas and their intrapulmonary metastases: Clinical, glyco‐, immuno‐and lectin histochemical, nuclear and syntactic structure analysis with …",,2002.0,ravensburg,2022-03-19,2022
Stefan Zink,62.0,k.R.,"['J Meckl', ' S Zink']",22.0,,,2, The Economic Journal,Solow and heterogeneous labour: a neoclassical explanation of wage inequality,,2004.0,ravensburg,2022-03-19,2022
Stefan Zink,101.0,k.R.,"['L Kaas', ' S Zink']",25.0,,,2, Economic Theory,Human capital and growth cycles,,2007.0,ravensburg,2022-03-19,2022
Stefan Zink,65.0,,"['P Harms', ' S Zink']",20.0,,,2, Economica,Growing into and out of social conflict,,2005.0,ravensburg,2022-03-19,2022
Stefan Zink,297.0,A+,"['L Kaas', ' S Zink']",15.0,,,2, European Economic Review,Human capital investment with competitive labor search,,2011.0,ravensburg,2022-03-19,2022
Stefan Zink,99.0,,"['K Kayser', ' S Zink', ' B Link', ' F Herth', ' H Dienemann…']",19.0,,,5, Virchows Archiv,"Endobronchial juvenile hemangioma–a case report of a neonate including immunohistochemical monitoring and nuclear, cellular, and vascular morphometry",,2001.0,ravensburg,2022-03-19,2022
Stefan Zink,23.0,,"['H Zimmer', ' S Zink', ' T Hollstein…']",19.0,,,3, IEEE International …,Buffer-architecture exploration for routers in a hierarchical network-on-chip,,2005.0,ravensburg,2022-03-19,2022
Stefan Zink,197.0,,"['M Schroth', ' J Jüngert', ' M Schreiber…']",16.0,,,3, Intensive care …,Life-threatening snakebites by Vipera berus,,2003.0,ravensburg,2022-03-19,2022
Stefan Zink,101.0,k.R.,"['J Meckl', ' S Zink']",19.0,,,2, Economic Theory,Human–capital investment and the wage gap,,2002.0,ravensburg,2022-03-19,2022
Stefan Zink,145.0,,"['A Koch', ' S Zink', ' S Dittrich']",14.0,,,3, International …,Plasma levels of B-type natriuretic peptide in children and adolescents with high degree atrioventricular block,,2009.0,ravensburg,2022-03-19,2022
Stefan Zink,184.0,C,"['K Kayser', ' G Kayser', ' S Zink']",18.0,,,3, Electronic Journal of Pathology …,New technical aspects in telepathology,,2000.0,ravensburg,2022-03-19,2022
Stefan Zink,81.0,k.R.,"['P Harms', ' S Zink']",10.0,,,2, Public Choice,Eating the rich vs. feeding the poor: borrowing constraints and the reluctance to redistribute,,2003.0,ravensburg,2022-03-19,2022
Stefan Zink,299.0,C,"['K Kayser', ' D Dünnwald', ' S Zink…']",8.0,,,3, Electronic Journal of …,Small Pulmonary Lesions-a challenge for thoracic surgery?,,2001.0,ravensburg,2022-03-19,2022
Stefan Zink,32.0,,['S Zink'],7.0,,,1, Economics & Politics,Is Equality of Opportunity Politically Feasible?,,2005.0,ravensburg,2022-03-19,2022
Stefan Zink,197.0,,"['C Breuer', ' M Rauh', ' S Zink', ' A Koch', ' M Weyand…']",4.0,,,5, Intensive care …,Serum levels of gastric-acid-stimulating factors in children undergoing open heart surgery,,2009.0,ravensburg,2022-03-19,2022
Stefan Zink,,,"['P Harms', ' S Zink ']",2.0,,,2,,"Invest, expropriate, or wait? Expected income and the demand for redistribution",,2000.0,ravensburg,2022-03-19,2022
Stefan Zink,,,['SM Zink '],,,,1,,"Klinische, immun-und ligandohistochemische Untersuchung von Primärtumor und korrespondierender Lungenmetastase bei Patienten mit kolorektalem Karzinom …",,2002.0,ravensburg,2022-03-19,2022
Stefan Zink,14.0,,['S Zink'],,,,1, FHWS Science Journal,Generic open source gamification framework,,2014.0,ravensburg,2022-03-19,2022
Stefan Zink,,,['AGS Zink '],,,,1,,Pilotstudie zur experimentellen Kombinationstherapie von Ig-Apherese und Omalizumab bei schwerem Atopischem Ekzem mit erhöhten IgE-Spiegeln,,2012.0,ravensburg,2022-03-19,2022
Atheer Al-Tameemi,,,['A Al'],,,,1,,Estimation of planetary surface ages using image based automatic crater detection algorithms,,2018.0,ravensburg,2022-02-22,2022
Stefan Fischer,41.0,,"['A Wegener', ' M Piórkowski', ' M Raya', ' H Hellbrück', ' S Fischer', ' JP Hubaux']",576.0,,,6,Proceedings of the communications and networking simulation symposium …,TraCI: an interface for coupling road traffic and network simulators,,2008.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['S Fekete', ' A Kröller', ' D Pfisterer', ' S Fischer', ' C Buschmann']",234.0,,,5,Algorithmic Aspects of Wireless Sensor Networks,Neighborhood-based topology recognition in sensor networks,,2004.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['A Kröller', ' SP Fekete', ' D Pfisterer', ' S Fischer']",227.0,,,4,arXiv preprint,Deterministic boundary recognition and topology extraction for large sensor networks,,2005.0,ravensburg,2022-03-19,2022
Stefan Fischer,20.0,,"['M Mauve', ' S Fischer', ' J Widmer']",166.0,,,3,Proceedings of the workshop on Network and system support for games,A generic proxy system for networked computer games,,2002.0,ravensburg,2022-03-19,2022
Stefan Fischer,5.0,,"['C Buschmann', ' D Pfisterer', ' S Fischer', ' SP Fekete', ' A Kröller']",147.0,,,5,Acm Sigbed Review,SpyGlass: a wireless sensor network visualizer,,2005.0,ravensburg,2022-03-19,2022
Stefan Fischer,122.0,,"['I Chatzigiannakis', ' S Fischer', ' C Koninis', ' G Mylonas', ' D Pfisterer']",137.0,,,5,International Conference on Sensor Applications,WISEBED: an open large-scale wireless sensor network testbed,,2009.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['MA Hail', ' M Amadeo', ' A Molinaro', ' S Fischer']",128.0,,,4,,Caching in Named Data Networking for the Wireless Internet of Things,,2015.0,ravensburg,2022-03-19,2022
Stefan Fischer,134.0,B,"['G CouLson', ' B Porter', ' I Chatzigiannakis', ' C Koninis', ' S Fischer', ' D Pfisterer', ' ...']",128.0,,,7,Communications of the ACM,Flexible experimentation in wireless sensor networks,,2012.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['A Kroeller', ' D Pfisterer', ' C Buschmann', ' SP Fekete', ' S Fischer']",114.0,,,5,Arxiv preprint,Shawn: A new approach to simulating wireless sensor networks,,2005.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['SP Fekete', ' A Kroller', ' S Fischer', ' D Pfisterer']",111.0,,,4,Networked Sensing Systems,"Shawn: The fast, highly customizable sensor network simulator",,2007.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['F Dressler', ' S Fischer']",101.0,,,2,,Connecting in-body nano communication with body area networks: Challenges and opportunities of the Internet of Nano Things,,2015.0,ravensburg,2022-03-19,2022
Stefan Fischer,57.0,,"['A Wegener', ' H Hellbruck', ' S Fischer', ' C Schmidt', ' S Fekete']",95.0,,,5,IEEE vehicular technology conference,AutoCast: An adaptive data dissemination protocol for traffic information systems,,2007.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['J Dunkel', ' A Eberhart', ' S Fischer', ' C Kleiner', ' A Koschel']",87.0,,,5,Carl Hanser Verlag GmbH Co KG,"Systemarchitekturen für Verteilte Anwendungen: Client-Server, Multi-Tier, SOA, Event-Driven Architectures, P2P, Grid, Web 2.0",,2008.0,ravensburg,2022-03-19,2022
Stefan Fischer,279.0,,"['C Werner', ' C Buschmann']",86.0,,,2,Proceedings. IEEE International Conference on Web Services,Compressing SOAP messages by using differential encoding,,2004.0,ravensburg,2022-03-19,2022
Stefan Fischer,21.0,,"['S Schmidt', ' H Krahn', ' S Fischer', ' D Wätjen']",75.0,,,4,European Workshop on Security in Ad-Hoc and Sensor Networks,A security architecture for mobile wireless sensor networks,,2004.0,ravensburg,2022-03-19,2022
Stefan Fischer,8.0,,"['H Hellbrück', ' M Pagel', ' A Köller', ' D Bimschas', ' D Pfisterer', ' S Fischer']",61.0,,,6,The IFIP Annual Mediterranean Ad Hoc Networking Workshop,Using and operating wireless sensor network testbeds with WISEBED,,2011.0,ravensburg,2022-03-19,2022
Stefan Fischer,2.0,,"['N Glombitza', ' D Pfisterer', ' S Fischer']",61.0,,,3,Proceedings of the international Workshop on Middleware Tools,Integrating wireless sensor networks into web service-based business processes,,2009.0,ravensburg,2022-03-19,2022
Stefan Fischer,164.0,D,"['D Dudek', ' C Haas', ' A Kuntz', ' M Zitterbart', ' D Krüger', ' P Rothenpieler', ' ...']",58.0,,,7,Proceedings of the ACm conference on embedded networked sensor systems …,A wireless sensor network for border surveillance,,2009.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['A Eberhart', ' S Fischer']",56.0,,,2,Hanser,"Web-Services: Grundlagen und praktische Umsetzung mit J2EE und. NET;[Website mit Beispieldateien, Lösungen der Aufgaben, Links und zusätzlichen Infos zu Web-Services]",,2003.0,ravensburg,2022-03-19,2022
Stefan Fischer,279.0,,"['S Fischer', ' A Hafid', ' G Bochmann', ' H De Meer']",52.0,,,4,Proceedings of IEEE International Conference on Multimedia Computing and …,Cooperative QoS management for multimedia applications,,1997.0,ravensburg,2022-03-19,2022
Stefan Fischer,102.0,k.R.,"['C Werner', ' C Buschmann', ' S Fischer']",46.0,,,3,International Journal of Web Services Research (IJWSR),WSDL-driven SOAP compression,,2005.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['MA Hail', ' M Amadeo', ' A Molinaro', ' S Fischer']",44.0,,,4,,On the Performance of Caching and Forwarding in Information-Centric Networking for the IoT,,2015.0,ravensburg,2022-03-19,2022
Stefan Fischer,13.0,,"['C Werner', ' C Buschmann', ' Y Brandt', ' S Fischer']",44.0,,,4,IEEE International Conference on Web Services,Compressing soap messages by using pushdown automata,,2006.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['P Rothenpieler', ' D Krüger', ' D Pfisterer', ' S Fischer', ' D Dudek', ' C Haas', ' ...']",43.0,,,7,Proceedings of the Safety and Security Systems in Europe,Flegsens-secure area monitoring using wireless sensor networks,,2009.0,ravensburg,2022-03-19,2022
Stefan Fischer,279.0,B,"['M Lipphardt', ' H Hellbrück', ' D Pfisterer', ' S Ransom', ' S Fischer']",43.0,,,5,Proceedings of the ICST international conference on Body area networks,Practical experiences on mobile inter-body-area-networking,,2007.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['W Rehan', ' S Fischer', ' M Rehan', ' MH Rehmani']",41.0,,,4,,A comprehensive survey on multichannel routing in wireless sensor networks.,,2017.0,ravensburg,2022-03-19,2022
Stefan Fischer,279.0,B,"['D Pfisterer', ' M Lipphardt', ' C Buschmann', ' H Hellbrueck', ' S Fischer', ' ...']",41.0,,,6,Proceedings of the first international conference on Integrated internet ad …,Marathonnet: adding value to large scale sport events-a connectivity analysis,,2006.0,ravensburg,2022-03-19,2022
Stefan Fischer,279.0,C,"['J Blumenthal', ' D Timmermann', ' C Buschmann', ' S Fischer', ' J Koberstein', ' ...']",35.0,,,6,Proceedings of the international conference on wireless communications …,Minimal transmission power as distance estimation for precise localization in sensor networks,,2006.0,ravensburg,2022-03-19,2022
Stefan Fischer,20.0,,"['N Glombitza', ' D Pfisterer', ' S Fischer']",34.0,,,3,Proceedings of the ICSE Workshop on Software Engineering for Sensor …,Using state machines for a model driven development of web service-based sensor network applications,,2010.0,ravensburg,2022-03-19,2022
Stefan Fischer,89.0,,"['C Buschmann', ' H Hellbrück', ' S Fischer', ' A Kröller', ' S Fekete']",34.0,,,5,Wireless Sensor Networks,Radio propagation-aware distance estimation based on neighborhood comparison,,2007.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,['H Hellbrück'],33.0,,,1,,Towards analysis and simulation of ad-hoc networks,,2002.0,ravensburg,2022-03-19,2022
Stefan Fischer,94.0,,"['N Glombitza', ' S Ebers', ' D Pfisterer', ' S Fischer']",31.0,,,4,Ad-hoc,Using BPEL to Realize Business Processes for an Internet of Things,,2011.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['MA Hail', ' S Fischer']",28.0,,,2,,IoT for AAL: An Architecture via Information-Centric Networking,,2015.0,ravensburg,2022-03-19,2022
Stefan Fischer,14.0,,"['A Wegener', ' E Schiller', ' H Hellbrück', ' S Fekete', ' S Fischer']",28.0,,,5,Self-Organizing Systems,Hovering data clouds: A decentralized and self-organizing information system,,2006.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['S Fischer', ' B Hofmann']",28.0,,,2,North-Holland,"An Estelle Compiler for Multiprocessor Platforms, FORTE’93: Proceedings of the IFIP TC6/WG6. 1 Sixth International Conference on Formal Description Techniques, VI",,1994.0,ravensburg,2022-03-19,2022
Stefan Fischer,64.0,,"['H Hellbrück', ' S Fischer']",27.0,,,2,ACM SIGMOBILE Mobile Computing and Communications Review,MINE and MILE: improving connectivity in mobile ad-hoc networks,,2004.0,ravensburg,2022-03-19,2022
Stefan Fischer,102.0,k.R.,"['C Werner', ' C Buschmann', ' T Jacker', ' S Fischer']",26.0,,,4,International Journal of Web Services Research (IJWSR),Bandwidth and latency considerations for efficient SOAP messaging,,2006.0,ravensburg,2022-03-19,2022
Stefan Fischer,29.0,,"['D Kruger', ' C Buschmann', ' S Fischer']",25.0,,,3,International Symposium on Wireless Communication Systems,Solar powered sensor network design and experimentation,,2009.0,ravensburg,2022-03-19,2022
Stefan Fischer,49.0,,"['J Müller', ' S Fischer', ' S Gorlatch', ' M Mauve']",25.0,,,4,European Conference on Parallel Processing,A proxy server-network for real-time computer games,,2004.0,ravensburg,2022-03-19,2022
Stefan Fischer,195.0,,"['R Gotzhein', ' J Bredereke', ' W Effelsberg', ' S Fischer', ' T Held', ' H König']",25.0,,,6,Computer Communications,Improving the efficiency of automated protocol implementation using Estelle,,1996.0,ravensburg,2022-03-19,2022
Stefan Fischer,88.0,,"['D Gregorczyk', ' T Bußhaus', ' S Fischer']",24.0,,,3,International Multi-Conference on Systems,A proof of concept for medical device integration using web services,,2012.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['A Eberhart', ' S Fischer']",24.0,,,2,Hanser,"Java-Bausteine für E-Commerce-Anwendungen: verteilte Anwendungen mit Servlets, EJB, CORBA XML und SOAP",,2001.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['R Mietz', ' S Groppe', ' O Kleine', ' D Bimschas', ' S Fischer', ' K Römer', ' D Pfisterer']",23.0,,,7,PIK-Praxis der Informationsverarbeitung und Kommunikation,A p2p semantic query framework for the internet of things,,2013.0,ravensburg,2022-03-19,2022
Stefan Fischer,2.0,,"['S Ransom', ' D Pfisterer', ' S Fischer']",23.0,,,3,Proceedings of the international Workshop on Middleware for Sensor …,Comprehensible security synthesis for wireless sensor networks,,2008.0,ravensburg,2022-03-19,2022
Stefan Fischer,80.0,,"['F Tirkawi', ' S Fischer']",23.0,,,2,International Conference on Information and Communication …,Adaptive tasks balancing in wireless sensor networks,,2008.0,ravensburg,2022-03-19,2022
Stefan Fischer,13.0,,"['T Klie', ' F Gebhard', ' S Fischer']",23.0,,,3,IFIP/IEEE International Symposium on Integrated Network Management …,Towards automatic composition of network management web services,,2007.0,ravensburg,2022-03-19,2022
Stefan Fischer,,,"['W Rehan', ' S Fischer', ' M Rehan']",22.0,,,3,,Machine-Learning Based Channel Quality and Stability Estimation for Stream-Based Multichannel Wireless Sensor Networks,,2016.0,ravensburg,2022-03-19,2022
Stefan Fischer,8.0,,"['N Glombitza', ' M Lipphardt', ' C Werner', ' S Fischer']",22.0,,,4,Sixth International Conference on Wireless On-Demand Network Systems …,Using graphical process modeling for realizing SOA programming paradigms in sensor networks,,2009.0,ravensburg,2022-03-19,2022
Stefan Fischer,187.0,,"['C Buschmann', ' D Pfisterer', ' S Fischer']",21.0,,,3,IEEE Conference on Emerging Technologies and Factory Automation,Estimating distances using neighborhood intersection,,2006.0,ravensburg,2022-03-19,2022
